#"Step","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
186000,3743.2072164454266,306.88073230083216,0.7578231298429301
186500,3827.319763829868,304.88653505541674,0.7653592248954318
187000,3892.3783492188695,297.7727971626311,0.7567335777522007
187500,3736.1523440855563,291.281687857707,0.7542623778645197
188000,3988.8664398246137,301.56525799708874,0.7600602050165459
188500,3946.6869984985287,302.414865025323,0.7527139419282667
189000,3832.377876668218,300.9182376448037,0.7773642316832161
189500,3906.574900502326,303.19896828058836,0.7666762641158117
190000,3800.5909529256405,307.2599314272477,0.7637944365288053
190500,3675.000761054952,309.3754024830838,0.7690387348586954
191000,3969.6220298164526,305.9568088111081,0.7808408181461327
191500,3790.3147189810015,307.44019891152175,0.7836465509533528
192000,3815.0240075704232,307.5170913411251,0.7669715714306012
192500,3627.3576778969145,298.51401640399007,0.7684222208611886
193000,3623.1812900970704,300.8882695274156,0.7842729436255268
193500,3704.4840697484055,302.94458522057727,0.7685620852523664
194000,3710.1170879596048,290.93133973810563,0.7662112497431011
194500,3875.4189043115825,300.53822191971904,0.7537118356033105
195000,4125.55058145871,293.17071014430275,0.7398513363736485
195500,3846.1670774627737,303.0711744385261,0.7553869882266552
196000,3936.4445586669776,284.8907403513529,0.7461788199961518
196500,3788.453097130212,303.3201067977778,0.7389596630569827
197000,3788.6905972674194,298.3630125848571,0.7243167259514518
197500,3978.042767606593,303.9006511234648,0.7296034501001167
198000,4155.77719227313,304.57867606369916,0.7176876859193481
198500,4039.4961699606074,304.28748822118706,0.7296245231943235
199000,3939.0186877883334,305.9912576261744,0.7463846305852909
199500,3983.5969377244046,300.7283318325832,0.7447416171751118
200000,4167.4914741499815,293.97106408433285,0.7397792493478084
200500,3852.753396574853,300.75360993607404,0.7325256864283567
201000,3814.8165705421234,290.22415167789995,0.7492994998650455
201500,3596.6140225965846,304.98945642082964,0.7487187309317329
202000,3733.6979611892366,302.6769677898746,0.7643480094377624
202500,3932.7251224917045,296.45113368924825,0.7526918554051507
203000,4068.8861627558563,307.2591567891378,0.737409742708515
203500,4093.1795888543556,305.8463073843687,0.7260511880748105
204000,3999.1850485649766,296.8702023973694,0.7338937087938321
204500,3857.3439558438627,312.15481758064413,0.7531729183985937
205000,3887.1679649430152,306.4106803358098,0.7497142229411979
205500,3872.5282312090685,294.94487892722606,0.762778518004008
206000,3923.4505854827075,297.2406305234449,0.757376910785886
206500,4142.354497759377,293.8506967218252,0.769690676462007
207000,3843.092398995952,291.86111618271514,0.7558199059102867
207500,3691.1338384733926,296.88650647615276,0.752800028808581
208000,3836.398973513712,299.52875596517816,0.7630149784472683
208500,3862.9764811216096,300.8640462468645,0.7556338370479645
209000,3615.139838036304,291.85631277468616,0.7490625184486613
209500,3767.380540293676,297.66275352818167,0.7477337469807651
210000,3779.9993997276188,296.62697079032705,0.7372984948615455
210500,3750.668441574805,302.51617888357225,0.7443565527077034
211000,3743.5213792346494,311.8297924372861,0.7418905695793626
211500,4081.840760525678,291.7646359845014,0.7229525353609406
212000,4049.8985786659114,298.74392969443954,0.7164238013754846
212500,4061.4848704448373,297.2280052666885,0.7354154621728362
213000,4128.895072149728,299.170764780374,0.7142041279493979
213500,4054.311294578566,299.6371412507535,0.7141767926044351
214000,4050.166453940058,307.06484723049743,0.7146406047721165
214500,4152.3142717353085,297.27477487263263,0.7271120133447608
215000,4187.458423168247,301.36358826077526,0.7240413767325414
215500,3994.2207381085796,298.473408187948,0.7326117934019561
216000,3809.72800339631,300.2944983750422,0.7473248912342586
216500,3870.9853238625547,298.13376268869473,0.7530920872948843
217000,4071.3714486655936,295.86347580833325,0.7384438421905125
217500,3679.6827950794905,295.1964692051653,0.7489323394495137
218000,3850.6914478430795,297.93555094679607,0.7493422537252651
218500,3667.336773237831,310.45389968730063,0.761969144756904
219000,4018.898368743993,292.20943554965214,0.7582914705127967
219500,3911.2992615625585,301.63135653768603,0.7629996192815153
220000,3855.397305805048,292.6043690266001,0.7575386881099437
220500,3650.431604658309,297.7185829365028,0.7582694009107868
221000,3838.983860342538,302.96228982636285,0.7585705940701187
221500,3844.114153062149,293.5532552402565,0.7560496639825935
222000,3628.2199880664757,301.9747677862983,0.7600318604691818
222500,3539.2627080810944,300.4563417064308,0.7683163189568442
223000,3927.5646961655925,289.94138852719806,0.7524730806936528
223500,3810.395712768127,294.62409169362957,0.757350835017949
224000,3778.6078051984764,297.5768641438997,0.7406935174707628
224500,3913.1434325802757,300.5623225689557,0.7425417071638346
225000,4045.8934471319362,303.47181221632815,0.733490821312548
225500,4010.0429179406165,299.24561631146196,0.7410510469581804
226000,3916.4613847067158,296.33337617962417,0.7613585319316902
226500,3769.976888564477,300.01116179266086,0.7589240273780272
227000,3897.3416365084304,301.9004339661398,0.7519660614070948
227500,3691.8756447252053,296.00731438882286,0.7633284041241745
228000,4073.754457924666,300.94359041327976,0.7496920427744574
228500,3927.7836103432896,296.1031654703415,0.7449199895816155
229000,3817.7186632094877,293.83949720194454,0.7558378081698599
229500,3980.5852099421013,296.11503681340497,0.7365364306526334
230000,3991.964755897445,300.7730847497258,0.7408174036250763
230500,3958.1445442743434,298.55835060822835,0.7382535379726252
231000,3816.5314137679716,310.5808210583924,0.7425549085046853
231500,3848.745448838124,304.3619749281607,0.7481066172354824
232000,3959.215853152545,310.5415952055473,0.7501078927833555
232500,3941.903008631378,296.6283010908742,0.751957134339994
